Priorität;Firma;Kategorie;Ansprechpartner;Telefon;Email;PLZ;Ort;Gesprächsaufhänger;Notiz
A;Fachbereich Tiefbau der Stadt Lörrach;Kommune;;07621 / 415-600;tiefbau@loerrach.de;79539;Lörrach;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;MBU Magdeburger Bau-Union GmbH;Privat (Straßenbau);;0391 / 6310;info@mbu-magdeburg.de;39116;Magdeburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Kanalbau, Asphalt
A;Bremerhaven;Kommune;-;0471 / 590-0;tiefbauamt@magistrat.bremerhaven.de;27568;Magistrat Bremerhaven - Tiefbauamt;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Landeshauptstadt Mainz;Kommune;;06131 / 12-3456;tiefbauamt@stadt.mainz.de;55116;Mainz;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau (FB 66) der Stadt Mannheim;Kommune;;0621 / 293-7600;tiefbau@mannheim.de;68161;Mannheim;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachdienst Tiefbau der Universitätsstadt Marburg;Kommune;;06421 / 201-6500;tiefbau@marburg-stadt.de;35037;Marburg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Bauamt / Sachgebiet Tiefbau der Stadt Markkleeberg;Kommune;;0341 / 3533-0;bauamt@markkleeberg.de;04416;Markkleeberg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Stadtbauamt – Sachgebiet Tiefbau;Kommune;;09231 / 501-0;tiefbau@marktredwitz.de;95615;Marktredwitz;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau und Wasserwirtschaft;Kommune;;02365 / 99-0;info@marl.de;45768;Marl;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Bauamt / Fachbereich Bauwesen der Stadt Meißen (inkl. Tiefbau);Kommune;;03521 / 467-301;bauamt@stadt-meissen.de;01662;Meißen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Stadt Memmingen;Kommune;;08331 / 850-601;tiefbauamt@memmingen.de;87700;Memmingen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Bau- und Stadtplanung / Sachgebiet Tiefbau;Kommune;;03461 / 445-0;info@merseburg.de;06217;Merseburg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt;Kommune;;02841 / 201-0;tiefbauamt@moers.de;47441;Moers;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Straßenbau und Verkehrstechnik (66);Kommune;;02161 / 259-001;strassenmanagement@moenchengladbach.de;41236;Mönchengladbach;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Amt für Verkehrswesen und Tiefbau;Kommune;;0208 / 455-6317;ServiceCenterBauen@muelheim-ruhr.de;45468;Mülheim an der Ruhr;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Baureferat – Hauptabteilung Tiefbau;Kommune;Horst Schiller (Hauptabteilungsleiter Tiefbau);089 / 233-61201;baureferat.tiefbau@muenchen.de;80335;München;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Amt für Mobilität und Tiefbau;Kommune;Gerhard Rüller (Amtsleiter);0251 / 492-6601;tiefbauamt@stadt-muenster.de;48155;Münster;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Bau und Stadtentwicklung / Tiefbau;Kommune;;03445 / 273-0;info@naumburg-saale.de;06618;Naumburg (Saale);Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Großen Kreisstadt Neu-Ulm;Kommune;;0731 / 7050-6100;tiefbauamt@neu-ulm.de;89231;Neu-Ulm;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;NBB Neubrandenburger Bau GmbH;Privat (Straßenbau);;0395 / 5445;info@nbb-bau.de;17034;Neubrandenburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Asphaltierung, Erdbau
A;Heinrich Niemeier GmbH;Privat (Straßenbau);;05973 / 9404;info@niemeier-bau.de;48485;Neuenkirchen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Asphaltarbeiten, Erdbau
A;Bauamt / Abt. Tiefbau der Kreisstadt Neunkirchen;Kommune;;06821 / 202-600;tiefbau@neunkirchen.de;66538;Neunkirchen (Saar);Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbaumanagement;Kommune;;02131 / 90-6601;info@neuss.de;41464;Neuss;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Dreibrück GmbH & Co. KG;Privat (Straßenbau);;038757 / 536;info@dreibrueck.de;19306;Neustadt-Glewe;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Asphaltbau
A;Wesemann GmbH Straßen- und Tiefbau;Privat (Straßenbau);;05021 / 9230;info@wesemann-bau.de;31582;Nienburg/Weser;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Pflaster, Kanalbau
A;Schäfer Straßenbau GmbH;Privat (Straßenbau);;05551 / 9716;info@schaefer-strassenbau.de;37154;Northeim;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Pflaster, Deckensanierung
A;RÖDL Tiefbau GmbH;Privat (Straßenbau);Carolin Krauß (GF);+49 911 3786-0;tiefbau@roedl-baugruppe.de;90427;Nürnberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau/Gussasphalt; Sanierung Asphaltflächen"
A;Astra GmbH Straßenbau;Privat (Straßenbau);Ralf Steines (GF);0911 666444;info@astra-strassenbau.de;90441;Nürnberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Asphalt-/Pflasterarbeiten; Sanierung bestehender Flächen"
A;Bayerische Asphalt und Umbauten – BAU GmbH;Privat (Straßenbau);;0911 / 315866;bau-gmbh@t-online.de;90482;Nürnberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Asphalt-/Betonarbeiten, Gussasphalt, Beschichtung, Sanierung
A;Hermann Hubert GmbH;Privat (Straßenbau);;0911 / 9419090;info@hubert-bau.de;;Nürnberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Tiefbau, Straßenunterhalt unter Verkehr; zugelassen für Aufgrabungen Nürnberg"
A;Tiefbauamt der Stadt Nürtingen;Kommune;;07022 / 75-330;tiefbauamt@nuertingen.de;72622;Nürtingen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt;Kommune;;0208 / 825-2485;info@oberhausen.de;46042;Oberhausen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Thelen Gruppe - NL Oberhausen;Privat (Straßenbau);;0208 / 3055;info@thelen.de;46045;Oberhausen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Kanalbau, Asphalt; seit 1921"
A;Fachbereich Tiefbau und Verkehr;Kommune;;06171 / 502-260;tiefbau@oberursel.de;61440;Oberursel (Taunus);Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Amt für Stadtplanung, Verkehrs- und Baumanagement – Abt. Tiefbau;Kommune;;069 / 8065-2556;tiefbau@offenbach.de;63065;Offenbach am Main;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau und Verkehr der Stadt Offenburg;Kommune;;0781 / 82-2600;tiefbau@offenburg.de;77652;Offenburg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Stadt Passau – Straßen- und Brückenbau;Kommune;Florian Landgraf (Dienststellenleiter);0851 396-472;strassen-undbrueckenbau@passau.de;94032;Passau;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Straßen-/Brückenbau, Geh-/Radwege, Bauaufsicht
A;Tiefbauamt der Stadt Pforzheim;Kommune;;07231 / 39-2600;tiefbauamt@pforzheim.de;75172;Pforzheim;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau und Grünflächen der Großen Kreisstadt Pirna;Kommune;;03501 / 556-301;tiefbau@pirna.de;01796;Pirna;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt / Fachbereich Tiefbau und Straßenverwaltung;Kommune;;03741 / 291-3601;tiefbauamt@plauen.de;08523;Plauen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fiegl GmbH & Co. KG;Privat (Straßenbau);Michael Napokoj (Vertretung);09144/92888-0;info@fiegl-pleinfeld.de;91785;Pleinfeld;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenvollausbau; Asphalt (inkl. innerörtliche Sanierung auf Leistungsseite)"
A;Fachbereich Bauen und Stadtentwicklung / Tiefbau;Kommune;;03946 / 905-0;info@quedlinburg.de;06484;Quedlinburg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Sachgebiet Tiefbau / Fachbereich Tiefbau und Ordnung;Kommune;;0351 / 831-1050;tiefbau@radebeul.de;01445;Radebeul;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Stadt Rastatt;Kommune;;07222 / 972-5100;tiefbauamt@rastatt.de;76437;Rastatt;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich 62 - Straßen und Entwässerung;Kommune;;02361 / 50-0;info@recklinghausen.de;45657;Recklinghausen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Joseph Middendorf GmbH & Co. KG;Privat (Straßenbau);;02361 / 3039;info@middendorf-bau.de;45665;Recklinghausen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Kanalbau, Asphalt
A;Stadt Regensburg – Tiefbauamt (Straßenunterhalt);Kommune;Jochen Eibl (Sachgebietsleitung);0941 507-3650;strassenunterhalt@regensburg.de;93047;Regensburg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Straßenunterhalt öffentlicher Verkehrsflächen
A;Fachdienst Straßen und Verkehr;Kommune;;02191 / 16-0;tiefbau@remscheid.de;42849;Remscheid;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Stadt Reutlingen;Kommune;;07121 / 303-2600;tiefbauamt@reutlingen.de;72764;Reutlingen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau;Kommune;;05971 / 939-0;info@rheine.de;48431;Rheine;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt / Fachbereich Tiefbau der Stadt Riesa;Kommune;;03525 / 700-0;stadtverwaltung@riesa.de;01589;Riesa;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachdienst Tiefbau der Stadt Rodgau;Kommune;;06106 / 693-1500;tiefbau@rodgau.de;63110;Rodgau;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Stadt Rosenheim;Kommune;;08031 / 365-1661;tiefbauamt@rosenheim.de;83022;Rosenheim;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Rostocker Straßenbau GmbH;Privat (Straßenbau);;0381 / 8007;info@rostocker-strassenbau.de;18069;Rostock;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Deckschichterneuerung, Pflaster
A;Tiefbau / Bauamt der Stadt Rottweil;Kommune;;0741 / 494-300;bauamt@rottweil.de;78628;Rottweil;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau und Umwelt;Kommune;Manuela Metzsch (Amtsleiterin);06142 / 83-2600;tiefbau@ruesselsheim.de;65428;Rüsselsheim am Main;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Amt für Straßenbau und Stadtgrün;Kommune;Werner Maurer (Amtsleiter);0681 / 905-3100;strassenbau@saarbruecken.de;66111;Saarbrücken;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Amt für Stadtplanung und Tiefbau;Kommune;;06831 / 443-600;tiefbau@saarlouis.de;66740;Saarlouis;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Bauamt / Fachbereich Bau (inkl. Tiefbau);Kommune;;03464 / 535-0;bauamt@sangerhausen.de;06526;Sangerhausen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Stadt Schwabach – Tiefbauamt;Kommune;Stephan Beron (Amtsleitung);09122 860-562;tiefbau@schwabach.de;91126;Schwabach;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Tiefbau/Verkehrsanlagen
A;ROTHBAU Nürnberg GmbH;Privat (Straßenbau);Michael Roth (GF);+49 911 506363-0;info@rothbau.com;90571;Schwaig b. Nürnberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Wegsanierung/Instandsetzungen
A;Uckermark Straßenbau GmbH;Privat (Straßenbau);;03332 / 5860;info@uckermark-strassenbau.de;16303;Schwedt/Oder;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Asphalt, Pflaster
A;Stadt Schweinfurt – Tiefbau (Straßenbau/Bauleitung);Kommune;;09721/51-4701;tiefbau@schweinfurt.de;97421;Schweinfurt;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Straßenbau/Bauleitung (kommunal)
A;F & S Straßen- und Tiefbau GmbH Schwerin;Privat (Straßenbau);;0385 / 4863;info@fs-strassenbau.de;19057;Schwerin;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Kanalbau, Asphalt
A;Tiefbauamt der Stadt Schwäbisch Gmünd;Kommune;;07171 / 603-4600;tiefbauamt@schwaebisch-gmuend.de;73525;Schwäbisch Gmünd;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Donauasphalt Bau GmbH;Privat (Straßenbau);Anna Kollmer (Geschäftsführerin);09907 / 8911;info@donauasphalt-gmbh.de;94508;Schöllnach;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Asphaltbau, Schwarzdeckenmischgut; 30+ Jahre; GF Bernhard Jung"
A;Schönebecker Straßenbau GmbH;Privat (Straßenbau);;03928 / 7016;info@schoenebecker-strassenbau.de;39218;Schönebeck (Elbe);Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Tiefbau, Pflasterarbeiten
A;Bauamt – Abteilung Tiefbau;Kommune;;09287 / 883-172;poststelle@selb.de;95100;Selb;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Berlin;Kommune;-;030 / 9025-0;poststelle@senmvku.berlin.de;10179;Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tiefbauamt der Stadt Sindelfingen;Kommune;;07031 / 94-600;tiefbauamt@sindelfingen.de;71063;Sindelfingen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Stadtdienst Tiefbau und Verkehr;Kommune;;0212 / 290-0;tiefbau@solingen.de;42651;Solingen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Bauamt / Tiefbau der Stadt Sonthofen;Kommune;;08321 / 615-0;bauamt@sonthofen.de;87527;Sonthofen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Bruns Straßenbau GmbH;Privat (Straßenbau);;05721 / 9780;info@bruns-strassenbau.de;31655;Stadthagen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphalt, Kanalbau; Region Schaumburg"
A;Bauamt / Tiefbau der Stadt Starnberg;Kommune;;08151 / 772-0;bauamt@starnberg.de;82319;Starnberg;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Fachbereich Tiefbau;Kommune;;02551 / 69-0;info@stadt-steinfurt.de;48565;Steinfurt;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
A;Tecklenborg GmbH & Co. KG;Privat (Straßenbau);;02551 / 9308;info@tecklenborg-bau.de;48565;Steinfurt;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Pflaster, Kanalbau
A;Stendaler Straßen- und Tiefbau GmbH;Privat (Straßenbau);;03931 / 2155;info@stendaler-stb.de;39576;Stendal;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Tiefbau, Asphalt, Kanalbau; Region Altmark"
A;Stadt Straubing – Tief- und Landschaftsbau;Kommune;Cristina Pop (Leiterin SER);09421-944-60500;tiefbau@straubing.de;94315;Straubing;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Tiefbau-Infrastrukturmaßnahmen
A;Märkische Straßenbau GmbH Strausberg;Privat (Straßenbau);;03341 / 3107;info@maerkische-strassenbau.de;15344;Strausberg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Asphalt, Pflaster
